datetime,ltp,qty
1718355159156,83.25,25
1718355159569,83.15,50
1718355160201,83.1,25
1718355160566,83.05,50
1718355161447,82.85,100
1718355162061,83.1,75
1718355162061,83.1,75
1718355163581,82.9,25
1718355164179,82.5,25
1718355164387,82.4,50
1718355165194,82.5,50
1718355165364,82.75,75
1718355166268,82.85,25
1718355166450,82.65,125
1718355167370,82.75,75
1718355167370,82.75,75
1718355168555,82.6,50
1718355169441,82.65,25
1718355169441,82.65,25
1718355170463,82.6,25
1718355171177,82.55,25
1718355171177,82.55,25
1718355172102,82.45,25
1718355172102,82.45,25
1718355172815,82.65,75
1718355173401,82.7,100
1718355173836,82.45,200
1718355174557,82.4,25
1718355175448,82.55,200
1718355175448,82.55,200
1718355176243,82.65,25
1718355176582,82.7,25
1718355176687,82.6,475
1718355176687,82.6,475
1718355176687,82.6,475
1718355178498,82.4,25
1718355178764,82.45,25
1718355179594,82.55,25
1718355179594,82.55,25
1718355180557,82.5,25
1718355181464,82.4,25
1718355181464,82.4,25
1718355182415,82.4,50
1718355183590,82.4,25
1718355183662,82.4,25
1718355183936,82.6,75
1718355183936,82.6,75
1718355185217,82.75,375
1718355185506,82.85,75
1718355186225,82.85,50
1718355186373,83.0,25
1718355187227,82.95,25
1718355187227,82.95,25
1718355188445,83.0,25
1718355188445,83.0,25
1718355189411,82.9,75
1718355189411,82.9,75
1718355190262,82.95,75
1718355190507,82.75,25
1718355191261,83.0,50
1718355191261,83.0,50
1718355192062,82.85,25
1718355192415,82.9,25
1718355193426,83.1,100
1718355193426,83.1,100
1718355194506,83.05,25
1718355194506,83.05,25
1718355195179,82.9,25
1718355195576,82.95,25
1718355196279,83.0,150
1718355196574,82.95,25
1718355196665,83.0,25
1718355197432,83.1,25
1718355198438,82.95,25
1718355199375,82.9,150
1718355199375,82.9,150
1718355200401,82.9,25
1718355200574,83.1,75
1718355201521,83.0,25
1718355202511,83.1,50
1718355202511,83.1,50
1718355203142,83.0,25
1718355203560,83.15,125
1718355204334,83.05,25
1718355204456,83.1,25
1718355205305,83.0,25
1718355205566,83.15,50
1718355206301,83.15,25
1718355206609,82.95,25
1718355207094,83.05,25
1718355207611,83.0,50
1718355208189,83.05,25
1718355208474,83.0,25
1718355209329,83.1,25
1718355209593,83.05,25
1718355210202,83.0,25
1718355210334,83.05,25
1718355210334,83.05,25
1718355211186,82.8,25
1718355211385,82.85,25
1718355212261,82.8,75
1718355212606,83.05,25
1718355213109,82.95,25
1718355213550,82.95,25
1718355214576,82.9,25
1718355215165,82.95,25
1718355215165,82.95,25
1718355216623,83.0,25
1718355217412,83.1,25
1718355217412,83.1,25
1718355218164,82.9,25
1718355218596,82.9,275
1718355219292,82.9,50
1718355219544,82.85,25
1718355220203,83.0,150
1718355220520,83.0,125
1718355221505,82.85,25
1718355221505,82.85,25
1718355222475,82.7,100
1718355223589,82.95,25
1718355223671,82.95,25
1718355224109,83.05,25
1718355224461,82.9,50
1718355225286,82.85,125
1718355225621,82.8,250
1718355226272,83.05,50
1718355226601,83.05,50
1718355227215,82.95,25
1718355227451,83.05,25
1718355227934,82.95,50
1718355227934,82.95,50
1718355229054,83.2,125
1718355229054,83.2,125
1718355230568,82.9,25
1718355230568,82.9,25
1718355231376,82.9,175
1718355232592,83.0,50
1718355233505,83.15,25
1718355233604,83.1,25
1718355234391,82.95,150
1718355234391,82.95,150
1718355235303,82.9,125
1718355235407,82.9,75
1718355236352,82.9,25
1718355236604,83.0,25
1718355237206,83.0,100
1718355238454,83.05,25
1718355239583,83.05,25
1718355240354,82.9,75
1718355240354,82.9,75
1718355241384,82.95,25
1718355241578,82.6,75
1718355242277,82.6,25
1718355242277,82.6,25
1718355243140,82.85,25
1718355243140,82.85,25
1718355244379,82.8,25
1718355244580,82.85,100
1718355245207,82.65,25
1718355245463,82.65,25
1718355246308,82.85,25
1718355246439,82.65,150
1718355246814,83.0,25
1718355248435,82.8,50
1718355248435,82.8,50
1718355249466,82.7,125
1718355250609,82.9,25
1718355250800,82.85,25
1718355251339,82.8,50
1718355251442,82.85,250
1718355252056,82.8,75
1718355252056,82.8,75
1718355252891,83.0,100
1718355253542,82.85,25
1718355254213,83.0,25
1718355254627,82.85,200
1718355255284,82.95,100
1718355255565,83.0,25
1718355256422,82.85,25
1718355256486,83.0,25
1718355257482,83.1,25
1718355257785,83.0,25
1718355258429,83.0,50
1718355258499,83.0,50
1718355259094,83.0,25
1718355259094,83.0,25
1718355260331,82.9,25
1718355260606,82.95,25
1718355261339,82.75,175
1718355261652,82.6,50
1718355261676,82.75,25
1718355262125,82.8,25
1718355263332,82.75,75
1718355263657,82.55,75
1718355264212,82.85,25
1718355264212,82.85,25
1718355265632,82.65,100
1718355266653,82.65,75
1718355267291,82.8,25
1718355268599,82.75,125
1718355269561,82.4,150
1718355269789,82.4,175
1718355269789,82.4,175
1718355270431,82.15,100
1718355270431,82.15,100
1718355271432,82.2,125
1718355271636,82.25,100
1718355271709,82.4,200
1718355272381,82.3,50
1718355273381,82.3,25
1718355273381,82.3,25
1718355274423,82.45,25
1718355274636,82.3,25
1718355275228,82.3,25
1718355275228,82.3,25
1718355276607,81.9,25
1718355277540,82.0,175
1718355277664,82.15,25
1718355278313,82.2,25
1718355278313,82.2,25
1718355279223,82.3,25
1718355279223,82.3,25
1718355280258,82.2,25
1718355280258,82.2,25
1718355281491,82.05,25
1718355282019,82.0,25
1718355283595,82.15,25
1718355284527,81.55,25
1718355284788,81.65,25
1718355285123,81.65,100
1718355285589,81.7,100
1718355286418,81.7,25
1718355286632,81.55,25
1718355286632,81.55,25
1718355287510,81.85,200
1718355288506,81.6,175
1718355289597,81.75,100
1718355290428,81.65,100
1718355291674,81.8,25
1718355292438,81.9,25
1718355293084,81.75,25
1718355293712,81.7,25
1718355294422,81.75,75
1718355294670,81.8,250
1718355295480,81.4,25
1718355295547,81.4,25
1718355296484,81.8,125
1718355296556,81.6,25
1718355297115,81.75,325
1718355297115,81.75,325
1718355298452,81.6,25
1718355298629,81.65,25
1718355299425,81.65,25
1718355299630,81.6,25
1718355299936,81.6,25
1718355300390,81.55,25
1718355300643,81.35,25
1718355301264,81.4,400
1718355301582,81.35,150
1718355302459,81.45,100
1718355302517,81.45,200
1718355303190,81.55,25
1718355303665,81.65,25
1718355303771,81.6,150
1718355304530,81.7,125
1718355305309,81.55,125
1718355306672,81.55,50
1718355307209,81.6,25
1718355307209,81.6,25
1718355308683,81.75,50
1718355309501,81.75,25
1718355310600,81.4,100
1718355311618,81.4,50
1718355312704,81.4,25
1718355313628,81.3,50
1718355313890,81.45,25
1718355314151,81.3,150
1718355314548,81.2,475
1718355315374,81.6,25
1718355315374,81.6,25
1718355316453,82.1,125
1718355316675,82.4,50
1718355317321,81.8,25
1718355318590,82.1,25
1718355318767,82.0,25
1718355319503,81.95,25
1718355319660,81.8,25
1718355320407,82.0,100
1718355320407,82.0,100
1718355321172,81.9,50
1718355321172,81.9,50
1718355321905,81.95,50
1718355322575,82.05,25
1718355323668,81.9,25
1718355324650,81.8,25
1718355325544,81.95,75
1718355325544,81.95,75
1718355326720,82.0,50
1718355327635,81.8,225
1718355327635,81.8,225
1718355328272,81.9,25
1718355328272,81.9,25
1718355328932,81.85,25
1718355329672,81.95,25
1718355330031,81.8,25
1718355330380,81.95,50
1718355330690,82.1,75
1718355331594,81.9,25
1718355331594,81.9,25
1718355332294,82.0,25
1718355332545,81.85,25
1718355333214,81.9,25
1718355333214,81.9,25
1718355334661,81.9,50
1718355334661,81.9,50
1718355335494,81.95,25
1718355335494,81.95,25
1718355336620,81.75,25
1718355336912,81.8,25
1718355336973,81.8,25
1718355337549,81.8,50
1718355338257,81.95,25
1718355338681,82.0,25
1718355339477,82.2,25
1718355339477,82.2,25
1718355340391,82.1,50
1718355340391,82.1,50
1718355341672,82.2,25
1718355341672,82.2,25
1718355342475,82.0,25
1718355342930,82.05,50
1718355343262,82.2,25
1718355343605,82.1,25
1718355344447,82.3,25
1718355344649,82.1,125
1718355345231,82.1,25
1718355345231,82.1,25
1718355346585,82.2,50
1718355347086,82.25,25
1718355347086,82.25,25
1718355348812,82.2,25
1718355348812,82.2,25
1718355349592,82.15,50
1718355350422,82.1,25
1718355350588,82.1,50
1718355351628,81.9,25
1718355351628,81.9,25
1718355353478,81.9,50
1718355353762,81.85,200
1718355354099,81.7,925
1718355354642,81.65,100
1718355355254,81.65,25
1718355355650,81.65,200
1718355356239,81.5,25
1718355356239,81.5,25
1718355357475,81.5,475
1718355358363,81.55,75
1718355359604,81.6,25
1718355359604,81.6,25
1718355360071,81.6,25
1718355360400,81.75,100
1718355361495,81.7,25
1718355361495,81.7,25
1718355362557,81.6,25
1718355362557,81.6,25
1718355363430,81.9,100
1718355363430,81.9,100
1718355364569,81.8,100
1718355364569,81.8,100
1718355365557,82.0,125
1718355365557,82.0,125
1718355366513,81.95,25
1718355367312,81.8,50
1718355368351,81.75,175
1718355368781,81.95,100
1718355369664,81.9,25
1718355369664,81.9,25
1718355370452,81.95,50
1718355370645,81.95,25
1718355371691,81.6,25
1718355372405,81.65,50
1718355372405,81.65,50
1718355373374,81.5,75
1718355373374,81.5,75
1718355374445,81.65,25
1718355375410,81.5,25
1718355375410,81.5,25
1718355376193,81.65,125
1718355376193,81.65,125
1718355378048,81.7,25
1718355378473,81.8,25
1718355378473,81.8,25
1718355379279,81.75,25
1718355379666,81.9,400
1718355380681,81.8,25
1718355380681,81.8,25
1718355381404,82.0,425
1718355381404,82.0,425
1718355382122,82.2,25
1718355382755,82.2,25
1718355383670,82.05,25
1718355384570,81.9,25
1718355384570,81.9,25
1718355385565,82.3,25
1718355385565,82.3,25
1718355386444,82.0,50
1718355386444,82.0,50
1718355387665,82.15,25
1718355387735,82.0,75
1718355387957,82.2,25
1718355389908,82.25,25
1718355390437,82.3,25
1718355390716,82.15,25
1718355390875,82.1,150
1718355391721,82.5,50
1718355392597,82.6,50
1718355392784,82.4,175
1718355393540,82.45,50
1718355393760,82.4,25
1718355394500,82.5,25
1718355394500,82.5,25
1718355395721,82.7,75
1718355396298,82.55,25
1718355396694,82.5,125
1718355397170,82.65,25
1718355397585,82.65,25
1718355398135,82.7,75
1718355398776,82.8,25
1718355399508,82.9,50
1718355399822,82.85,25
1718355400607,83.0,25
1718355400607,83.0,25
1718355401589,83.0,125
1718355402462,82.9,25
1718355403401,83.0,25
1718355403401,83.0,25
1718355404579,82.85,25
1718355404579,82.85,25
1718355405446,82.8,25
1718355405446,82.8,25
1718355406685,82.8,25
1718355406890,82.65,200
1718355407601,82.55,200
1718355407601,82.55,200
1718355408513,82.5,200
1718355409471,82.65,25
1718355409471,82.65,25
1718355410449,82.7,25
1718355411659,82.7,25
1718355412620,82.75,25
1718355412697,82.6,50
1718355413712,82.6,425
1718355414640,82.45,50
1718355415400,82.3,25
1718355415400,82.3,25
1718355416639,82.25,25
1718355416639,82.25,25
1718355417268,82.2,25
1718355418585,82.35,50
1718355418585,82.35,50
1718355419419,82.1,25
1718355419699,82.35,175
1718355420251,82.5,50
1718355420673,82.5,25
1718355421043,82.65,100
1718355421715,82.25,100
1718355422510,82.4,25
1718355422510,82.4,25
1718355422510,82.4,25
1718355424000,82.5,100
1718355424234,82.4,25
1718355424234,82.4,25
1718355425482,82.55,150
1718355425764,82.6,50
1718355425926,82.6,25
1718355426854,82.6,50
1718355427729,82.55,25
1718355428045,82.55,25
1718355428353,82.5,25
1718355428353,82.5,25
1718355429477,82.55,25
1718355430624,82.2,50
1718355430714,82.0,25
1718355431857,82.0,25
1718355432561,81.9,50
1718355432748,81.7,150
1718355433734,81.2,50
1718355434011,81.5,25
1718355434685,81.65,25
1718355434685,81.65,25
1718355435515,81.35,100
1718355435884,81.2,100
1718355436446,81.05,50
1718355436446,81.05,50
1718355437711,81.1,75
1718355437802,81.35,25
1718355438719,81.35,25
1718355438719,81.35,25
1718355439656,81.25,25
1718355439656,81.25,25
1718355440178,81.3,75
1718355440719,81.35,25
1718355441572,81.3,25
1718355442352,81.4,25
1718355442352,81.4,25
1718355443635,81.3,25
1718355443762,81.5,150
1718355444707,81.6,25
1718355445040,81.85,75
1718355445679,81.75,50
1718355446642,81.9,25
1718355446642,81.9,25
1718355447637,82.1,75
1718355448086,82.2,25
1718355448881,82.1,100
1718355449514,81.75,25
1718355449514,81.75,25
1718355450251,81.7,75
1718355450429,81.5,25
1718355450922,81.4,25
1718355451702,81.55,25
1718355451850,81.5,25
1718355452306,81.3,50
1718355453702,80.85,50
1718355454740,80.55,50
1718355454909,80.5,25
1718355455593,80.8,25
1718355455871,80.6,75
1718355456757,80.65,50
1718355456757,80.65,50
1718355457231,81.0,50
1718355458018,81.05,125
1718355458708,81.05,25
1718355458708,81.05,25
1718355459696,81.15,25
1718355460751,81.0,25
1718355461728,81.3,50
1718355461768,81.3,25
1718355462625,81.15,25
1718355462858,81.25,25
1718355463717,81.3,125
1718355463717,81.3,125
1718355464723,81.15,25
1718355464913,81.35,25
1718355465717,81.4,25
1718355466126,81.05,75
1718355466549,81.05,100
1718355467204,81.05,175
1718355468726,80.95,125
1718355469741,81.1,175
1718355470701,81.3,50
1718355471584,81.2,25
1718355471584,81.2,25
1718355472186,81.1,75
1718355472832,81.1,25
1718355473674,81.0,25
1718355474080,81.0,25
1718355474663,80.8,25
1718355475689,80.5,950
1718355476625,80.7,50
1718355477352,80.7,50
1718355478731,80.8,25
1718355479734,80.85,25
1718355479734,80.85,25
1718355480111,80.6,175
1718355480672,80.65,25
1718355480672,80.65,25
1718355481736,80.55,25
1718355481808,80.55,25
1718355482603,80.55,25
1718355482809,80.7,25
1718355483371,80.55,25
1718355483890,80.6,500
1718355484625,80.65,25
1718355485525,80.45,50
1718355486762,80.35,75
1718355486762,80.35,75
1718355487644,80.65,25
1718355488711,80.5,25
1718355489700,80.8,100
1718355489810,80.8,25
1718355490730,80.4,50
1718355490922,80.55,75
1718355491430,80.45,25
1718355491947,80.55,25
1718355492362,80.65,100
1718355493079,80.55,25
1718355493744,80.55,25
1718355494451,80.5,25
1718355495679,80.75,25
1718355496661,80.95,100
1718355496661,80.95,100
1718355497779,81.6,25
1718355497868,81.55,50
1718355498143,81.55,25
1718355499125,81.35,25
1718355499742,81.7,50
1718355500046,82.05,50
1718355500656,82.05,25
1718355501680,82.25,50
1718355502359,82.3,200
1718355503556,82.3,25
1718355503852,82.5,75
1718355504717,82.1,25
1718355504717,82.1,25
1718355505595,82.15,150
1718355505899,82.0,25
1718355505899,82.0,25
1718355507556,82.2,50
1718355507556,82.2,50
1718355508729,82.1,100
1718355509166,82.05,25
1718355509776,82.3,375
1718355509776,82.3,375
1718355510460,82.25,50
1718355511107,82.1,25
1718355512222,81.9,25
1718355513634,82.0,25
1718355514635,82.1,25
1718355514821,82.3,50
1718355515467,82.3,25
1718355515938,82.35,25
1718355516793,82.25,25
1718355516992,82.3,200
1718355517589,82.3,25
1718355518801,82.25,50
1718355519685,82.55,50
1718355520715,82.3,25
1718355521675,82.45,25
1718355521675,82.45,25
1718355523725,82.35,25
1718355524201,82.25,75
1718355524684,82.25,125
1718355525682,82.35,250
1718355526738,82.3,100
1718355527299,82.45,25
1718355527794,82.25,225
1718355528295,82.25,25
1718355528295,82.25,25
1718355529624,82.45,25
1718355530233,82.3,75
1718355530790,82.35,200
1718355531810,82.5,150
1718355531810,82.5,150
1718355531810,82.5,150
1718355533665,82.3,200
1718355534563,82.3,25
1718355535562,82.45,200
1718355535830,82.4,50
1718355536634,82.2,125
1718355537780,82.25,25
1718355538668,82.0,25
1718355538668,82.0,25
1718355539806,82.05,25
1718355540256,82.3,125
1718355540736,82.3,50
1718355541811,82.25,75
1718355541811,82.25,75
1718355542576,82.25,25
1718355543691,82.25,50
1718355543891,82.4,50
1718355544640,82.25,25
1718355544930,82.2,200
1718355544930,82.2,200
1718355544930,82.2,200
1718355546958,82.3,25
1718355546958,82.3,25
1718355547256,82.25,25
1718355547256,82.25,25
1718355548773,82.25,25
1718355549819,82.2,450
1718355550781,82.25,50
1718355551039,82.25,50
1718355551321,82.2,50
1718355551878,82.25,25
1718355552792,82.2,75
1718355552792,82.2,75
1718355553308,82.1,25
1718355553936,82.15,50
1718355554850,82.25,250
1718355555486,81.7,50
1718355556577,81.95,200
1718355556577,81.95,200
1718355557731,82.05,25
1718355557731,82.05,25
1718355558338,82.2,25
1718355558338,82.2,25
1718355559806,82.15,25
1718355560061,82.15,25
1718355560602,82.15,50
1718355561074,82.1,175
1718355561681,82.15,50
1718355562545,82.15,25
1718355562545,82.15,25
1718355563044,82.0,50
1718355564812,82.1,25
1718355564955,82.2,75
1718355565725,82.05,25
1718355565725,82.05,25
1718355566808,81.95,25
1718355567758,81.85,25
1718355568778,81.9,50
1718355568778,81.9,50
1718355570002,82.0,25
1718355570190,81.9,25
1718355570793,81.95,25
1718355571758,81.95,25
1718355572215,82.05,25
1718355572699,81.9,25
1718355573703,82.0,75
1718355573836,82.1,50
1718355573836,82.1,50
1718355575261,82.1,25
1718355575261,82.1,25
1718355576226,82.25,25
1718355577765,82.2,25
1718355577765,82.2,25
1718355578485,81.9,25
1718355578963,81.9,25
1718355579812,82.05,125
1718355580061,82.05,25
1718355580161,82.1,25
1718355580161,82.1,25
1718355581729,82.0,25
1718355581930,81.9,50
1718355582677,82.05,200
1718355583829,81.8,25
1718355584016,81.9,675
1718355584826,81.9,50
1718355584911,81.9,225
1718355585620,81.95,25
1718355586203,81.95,25
1718355586321,82.1,25
1718355586321,82.1,25
1718355587417,81.95,25
1718355587724,82.1,200
1718355588328,81.9,25
1718355589806,82.05,25
1718355590140,82.0,25
1718355590915,81.85,25
1718355591457,81.95,25
1718355591457,81.95,25
1718355592614,81.95,75
1718355592614,81.95,75
1718355593766,81.8,50
1718355594036,81.8,25
1718355594908,81.9,25
1718355595278,81.7,50
1718355595278,81.7,50
1718355596707,81.85,50
1718355596846,82.0,50
1718355597655,81.95,25
1718355598435,82.0,25
1718355598435,82.0,25
1718355599805,81.95,25
1718355599805,81.95,25
1718355600190,81.9,200
1718355600775,82.4,25
1718355601537,82.4,50
1718355601943,82.65,25
1718355602511,82.65,25
1718355602511,82.65,25
1718355603825,82.55,25
1718355603896,82.55,25
1718355604845,82.5,25
1718355605778,82.5,25
1718355605940,82.5,25
1718355606699,82.65,25
1718355606699,82.65,25
1718355607486,82.75,25
1718355608024,82.9,25
1718355608767,82.8,25
1718355608932,82.8,100
1718355609357,82.9,25
1718355609357,82.9,25
1718355610756,82.75,25
1718355610756,82.75,25
1718355611791,83.0,150
1718355612344,82.85,25
1718355612791,82.85,25
1718355612829,82.8,300
1718355613805,82.6,150
1718355613911,82.95,100
1718355614759,82.9,25
1718355614759,82.9,25
1718355615838,83.15,25
1718355615885,83.15,125
1718355616750,83.15,25
1718355616878,83.15,75
1718355617776,83.2,25
1718355618029,83.05,175
1718355618788,83.25,50
1718355619363,83.0,25
1718355619954,83.0,25
1718355620831,83.15,50
1718355620946,82.9,175
1718355621674,83.05,25
1718355621934,83.15,50
1718355622688,83.05,150
1718355623138,83.15,25
1718355623812,83.15,75
1718355624163,82.9,50
1718355624807,83.1,175
1718355625257,83.1,25
1718355625818,83.05,25
1718355626667,83.05,25
1718355626923,83.1,25
1718355627836,83.05,75
1718355627957,82.9,200
1718355628850,82.9,25
1718355628973,82.95,25
1718355629863,83.1,50
1718355629863,83.1,50
1718355629863,83.1,50
1718355630544,83.2,200
1718355631054,83.2,25
1718355631611,83.2,25
1718355632043,82.9,275
1718355632691,83.05,25
1718355633185,82.95,25
1718355633575,83.0,75
1718355633575,83.0,75
1718355634831,82.95,25
1718355635874,82.9,50
1718355636493,82.95,25
1718355637153,83.0,25
1718355637497,83.0,200
1718355638101,83.0,50
1718355638549,82.7,25
1718355639144,82.75,50
1718355639803,82.75,25
1718355640302,82.7,25
1718355640577,82.55,25
1718355640577,82.55,25
1718355641836,83.0,75
1718355641907,82.95,200
1718355642421,82.85,25
1718355642512,82.55,25
1718355643765,82.55,50
1718355643928,82.65,75
1718355644851,82.5,100
1718355644982,82.75,25
1718355645738,82.65,150
1718355645992,82.75,75
1718355646871,82.85,25
1718355646871,82.85,25
1718355647284,82.8,25
1718355648091,83.0,50
1718355648696,83.0,250
1718355649132,83.0,75
1718355649733,83.1,250
1718355649733,83.1,250
1718355650838,83.15,75
1718355651002,83.15,25
1718355651598,83.05,25
1718355651985,82.85,25
1718355652857,83.2,25
1718355653113,83.2,25
1718355653791,83.25,25
1718355654103,83.15,25
1718355654836,83.25,25
1718355655006,83.1,125
1718355655832,83.25,25
1718355656346,83.2,175
1718355656496,83.05,125
1718355656496,83.05,125
1718355657604,83.25,25
1718355657768,83.3,25
1718355658806,83.1,100
1718355658806,83.1,100
1718355659828,83.15,25
1718355659828,83.15,25
1718355660230,83.1,25
1718355660842,83.25,500
1718355661218,83.6,100
1718355661702,84.0,75
1718355662191,84.25,25
1718355662853,84.4,50
1718355663002,84.45,25
1718355663860,84.4,25
1718355664222,84.55,25
1718355664841,84.95,100
1718355665030,84.9,25
1718355665879,84.95,25
1718355666013,85.1,150
1718355666720,84.95,25
1718355666856,85.25,25
1718355667838,85.0,25
1718355667995,85.0,25
1718355668857,85.3,25
1718355669015,85.35,25
1718355669896,85.0,700
1718355670035,85.1,75
1718355670714,85.3,25
1718355671216,85.1,25
1718355671706,85.1,475
1718355671706,85.1,475
1718355672804,85.2,175
1718355673453,85.2,25
1718355673864,85.15,25
1718355674018,85.15,25
1718355674889,85.3,200
1718355675016,85.35,25
1718355675886,85.3,150
1718355676064,85.2,25
1718355676681,85.15,50
1718355676681,85.15,50
1718355677822,85.15,25
1718355678431,85.2,150
1718355678854,85.25,25
1718355679005,85.05,100
1718355679807,85.3,50
1718355680230,85.25,200
1718355680870,85.5,25
1718355681192,85.4,200
1718355681673,85.65,25
1718355682193,85.4,25
1718355682476,85.5,25
1718355683268,85.6,25
1718355683771,85.75,25
1718355684246,85.95,25
1718355684905,85.6,50
1718355685255,85.45,25
1718355685781,85.3,150
1718355686441,85.4,100
1718355686585,85.55,100
1718355686866,85.45,25
1718355687866,85.25,25
1718355688223,85.35,25
1718355688794,85.1,25
1718355689072,85.1,25
1718355689854,85.35,75
1718355690006,85.3,25
1718355690244,84.9,75
1718355690835,85.0,75
1718355691019,85.1,75
1718355691676,85.0,125
1718355692169,84.85,50
1718355692685,84.85,25
1718355693201,84.9,25
1718355693890,85.2,25
1718355694385,85.05,25
1718355694800,84.85,75
1718355695089,85.05,50
1718355695838,84.75,75
1718355696064,84.9,50
1718355696510,84.8,25
1718355696510,84.8,25
1718355697793,84.75,50
1718355698432,84.7,150
1718355698882,84.45,25
1718355699058,84.35,50
1718355699787,84.3,75
1718355700023,84.2,50
1718355700896,84.35,75
1718355701273,84.2,50
1718355701760,84.0,25
1718355702282,84.5,25
1718355702762,84.55,25
1718355702762,84.55,25
1718355703972,84.55,50
1718355704836,84.35,50
1718355704836,84.35,50
1718355705907,84.45,25
1718355706305,84.5,75
1718355706709,84.45,50
1718355707140,84.65,75
1718355707640,84.55,75
1718355708226,84.5,25
1718355708894,84.6,25
1718355709220,84.55,25
1718355709640,84.65,125
1718355710437,84.65,50
1718355710906,85.0,25
1718355711095,84.95,75
1718355711653,85.0,25
1718355712131,85.0,400
1718355712888,85.05,25
1718355713199,85.0,75
1718355713879,85.0,50
1718355714296,84.95,25
1718355714839,84.75,25
1718355715249,84.75,25
1718355715876,84.6,25
1718355716454,84.65,25
1718355716626,84.65,200
1718355716626,84.65,200
1718355717698,84.8,200
1718355717974,84.8,25
1718355718182,84.6,125
1718355718991,84.65,25
1718355719807,84.6,25
1718355720155,84.5,100
1718355720881,84.75,100
1718355720881,84.75,100
1718355721523,84.7,25
1718355721523,84.7,25
1718355722563,84.7,50
1718355723122,84.55,200
1718355723760,84.7,25
1718355724313,84.85,25
1718355724626,84.9,25
1718355725175,84.95,250
1718355725907,85.15,75
1718355726511,85.05,125
1718355726907,84.9,25
1718355727136,85.15,75
1718355727846,85.1,50
1718355728141,85.2,25
1718355728803,85.1,25
1718355729055,85.05,25
1718355729876,84.8,25
1718355730217,84.85,25
1718355730930,85.3,50
1718355731335,85.25,50
1718355731685,85.2,25
1718355732401,85.15,25
1718355732910,85.55,250
1718355733112,85.55,250
1718355733830,85.75,25
1718355734354,85.75,25
1718355734916,85.85,250
1718355735527,85.75,25
1718355735759,85.75,50
1718355736106,85.8,25
1718355736925,85.6,25
1718355736925,85.6,25
1718355737922,85.6,100
1718355738034,85.8,25
1718355738892,85.55,250
1718355739196,85.4,25
1718355739932,85.25,100
1718355740535,85.2,25
1718355740869,85.35,50
1718355741131,85.4,25
1718355741689,85.35,25
1718355741689,85.35,25
1718355741689,85.35,25
1718355743335,85.4,125
1718355743846,85.4,75
1718355744249,85.4,50
1718355744870,85.55,25
1718355745525,85.35,50
1718355745830,85.55,50
1718355746164,85.5,25
1718355746727,85.75,200
1718355747283,85.8,25
1718355747749,85.9,25
1718355748562,86.45,25
1718355748853,86.55,25
1718355749539,86.7,175
1718355749914,86.6,25
1718355750251,86.75,25
1718355750564,86.75,50
1718355750907,87.0,75
1718355751442,86.55,200
1718355751682,86.85,25
1718355752478,86.5,25
1718355752842,86.6,50
1718355753076,86.65,25
1718355753897,86.55,75
1718355754121,86.35,25
1718355754915,86.35,25
1718355755240,86.45,25
1718355755909,86.4,175
1718355756391,86.3,25
1718355756690,86.2,50
1718355757537,86.55,75
1718355757933,86.5,50
1718355758143,86.35,25
1718355758857,86.6,50
1718355759357,86.3,25
1718355759691,86.5,150
1718355760395,86.6,25
1718355760765,86.4,25
1718355761573,86.65,75
1718355761632,86.5,25
1718355761883,86.45,100
1718355762950,86.5,25
1718355762979,86.55,50
1718355763868,86.45,75
1718355764355,86.35,75
1718355764820,86.35,50
1718355765187,86.5,75
1718355765915,86.6,125
1718355766615,86.65,25
1718355766784,86.8,125
1718355767091,86.9,25
1718355767938,86.75,150
1718355768392,86.85,50
1718355768927,86.9,25
1718355769377,87.0,150
1718355769913,86.85,25
1718355770370,86.75,50
1718355770853,86.75,25
1718355771595,86.8,25
1718355771881,87.05,25
1718355772202,87.0,25
1718355772953,87.25,25
1718355773208,86.7,25
1718355773947,86.8,50
1718355774221,86.85,25
1718355774914,86.8,150
1718355775180,86.8,100
1718355775906,86.95,25
1718355776200,86.95,50
1718355776919,86.45,25
1718355777152,86.45,25
1718355777818,86.5,25
1718355778147,86.35,25
1718355778868,86.45,200
1718355779196,86.6,25
1718355779938,86.7,250
1718355780187,86.7,75
1718355780404,86.55,25
1718355780706,86.5,125
1718355781610,86.55,25
1718355781707,86.35,150
1718355781707,86.35,150
1718355782859,86.6,25
1718355782981,86.8,25
1718355783969,86.9,75
1718355784417,86.8,25
1718355784948,87.05,200
1718355785599,87.15,25
1718355785674,87.0,25
1718355786207,87.4,100
1718355786705,87.5,25
1718355786961,87.6,25
1718355786961,87.6,25
1718355787982,87.55,25
1718355788911,87.3,50
1718355789095,87.4,25
1718355789905,87.7,25
1718355790340,87.3,50
1718355790867,87.55,25
1718355791321,87.35,25
1718355791938,87.45,100
1718355792385,87.55,50
1718355792931,87.5,200
1718355793637,87.45,50
1718355793883,87.4,25
1718355794161,87.5,125
1718355794960,87.55,25
1718355795247,87.65,100
1718355795887,87.45,125
1718355796403,87.75,25
1718355796892,87.6,125
1718355797345,87.6,75
1718355797868,87.75,75
1718355798130,87.75,25
1718355798933,87.65,25
1718355799250,87.8,25
1718355799893,87.9,175
1718355800226,87.85,75
1718355800906,88.0,25
1718355801529,88.75,25
1718355801954,88.95,200
1718355802941,88.35,50
1718355803059,88.65,100
1718355803978,88.6,75
1718355804173,88.65,25
1718355804929,89.0,25
1718355805407,88.7,50
1718355805937,88.6,25
